source,target,relation,source_name,target_name
1130,28,pullUpPullDownResetValue,gpioPortD,0x00000000
1130,843,numberOfAFs,gpioPortD,8
1130,2037,->,gpioPortD,exti@[0-15]
1138,2042,@ sysbus,gpioPortH,"<0x50001C00, +0x400>"
1138,1102,modeResetValue,gpioPortH,0xFFFFFFFF
1138,28,pullUpPullDownResetValue,gpioPortH,0x00000000
1138,843,numberOfAFs,gpioPortH,8
1138,2037,->,gpioPortH,exti@[0-15]
1132,2043,@ sysbus,gpioPortE,"<0x50001000, +0x400>"
1132,1102,modeResetValue,gpioPortE,0xFFFFFFFF
1132,28,pullUpPullDownResetValue,gpioPortE,0x00000000
1132,843,numberOfAFs,gpioPortE,8
1132,2037,->,gpioPortE,exti@[0-15]
1099,988,@ sysbus,i2c1,0x40005400
1099,1953,EventInterrupt,i2c1,exti@23
1219,2044,@ sysbus,i2c2,0x40005800
1219,601,EventInterrupt,i2c2,nvic@24
1812,1998,@ sysbus,i2c3,0x40007800
1812,596,EventInterrupt,i2c3,nvic@21
538,529,@ sysbus,flash,0x08000000
538,537,size,flash,0x30000
2045,2046,@ sysbus,eeprom,0x08080000
2045,2047,size,eeprom,0x1800
538,1450,Memory.MappedMemory,flash,sysbus 0x08000000
2045,2048,Memory.MappedMemory,eeprom,sysbus 0x08080000
2049,2050,MTD.STM32L0_FlashController,flashController,sysbus 0x40022000
2049,2051,Bus.BusMultiRegistration,flashController,"sysbus new Bus.BusMultiRegistration { address: 0x1FF80000; size: 0x100; region: ""signature"" }"
2049,538,flash,flashController,flash
2049,2045,eeprom,flashController,eeprom
1821,2052,Miscellaneous.STM32L0_RCC,rcc,sysbus 0x40021000
1821,92,rtc,rcc,rtc
1821,2053,lptimer,rcc,lptim1
1821,543,systick,rcc,nvic
92,2054,Timers.STM32F4_RTC,rtc,sysbus 0x40002800
92,2055,AlarmIRQ,rtc,exti@17
92,2056,WakeupIRQ,rtc,exti@20
1077,2057,SPI.STM32SPI,spi1,sysbus 0x40013000
1077,8,bufferCapacity,spi1,1
1077,599,IRQ,spi1,nvic@25
1078,2058,SPI.STM32SPI,spi2,sysbus 0x40003800
1078,8,bufferCapacity,spi2,1
1078,602,IRQ,spi2,nvic@26
1100,826,Timers.STM32_Timer,timer2,sysbus 0x40000000
1100,1104,initialLimit,timer2,0xFFFF
1100,1631,->,timer2,nvic@15
1103,2059,Timers.STM32_Timer,timer3,sysbus 0x40000400
1103,1634,->,timer3,nvic@16
1103,2059,located_at,timer3,sysbus 0x40000400
2060,2061,located_at,timer21,sysbus 0x40010800
2060,1101,frequency,timer21,10000000
2060,1104,initialLimit,timer21,0xFFFF
2060,595,->,timer21,nvic@20
2062,2063,located_at,timer22,sysbus 0x40011400
2062,1101,frequency,timer22,10000000
2062,1104,initialLimit,timer22,0xFFFF
2062,597,->,timer22,nvic@22
1110,2064,located_at,timer6,sysbus 0x40001000
1110,1636,->,timer6,nvic@17
1112,2065,located_at,timer7,sysbus 0x40001400
1112,1638,->,timer7,nvic@18
1089,2066,located_at,usart2,sysbus 0x40004400
1089,2067,IRQ,usart2,exti@26
1087,2068,located_at,usart1,sysbus 0x40013800
1087,2069,IRQ,usart1,exti@25
125,2070,located_at,lpuart1,sysbus 0x40004800
125,9,lowPowerMode,lpuart1,true
125,2071,IRQ,lpuart1,exti@28
1938,2072,located_at,usart4,sysbus 0x40004C00
1938,2073,IRQ,usart4,nvicInput14@0
1938,2072,UART.STM32F7_USART,usart4,sysbus 0x40004C00
1940,2074,UART.STM32F7_USART,usart5,sysbus 0x40005000
1940,2075,IRQ,usart5,nvicInput14@1
2076,12,numberOfInputs,nvicInput14,2
2076,1580,->,nvicInput14,nvic@14
1986,2077,Timers.STM32_IndependentWatchdog,iwdg,sysbus 0x40003000
1986,1987,frequency,iwdg,32000
1986,9,windowOption,iwdg,true
1986,540,defaultPrescaler,iwdg,0x0
1930,1567,->,nvicInput10,nvic@10
1931,128,numberOfInputs,nvicInput11,4
1931,1570,->,nvicInput11,nvic@11
1098,2078,DMA.STM32G0DMA,dma1,sysbus 0x40020000
1098,1366,numberOfChannels,dma1,7
1098,1564,0,dma1,nvic@9
1098,1981,"[1, 2]",dma1,"nvicInput10@[0, 1]"
1098,1982,[3-6],dma1,nvicInput11@[0-3]
2079,2080,Miscellaneous.STM32L0_PWR,pwr,sysbus 0x40007000
2079,2081,->,pwr,exti@16
2053,2082,Timers.STM32L0_LpTimer,lptim1,sysbus 0x40007C00
2053,1434,frequency,lptim1,0x1000000
2053,2083,->,lptim1,exti@29
2084,2085,CRC.STM32_CRC,crc,sysbus 0x40023000
2084,2086,series,crc,STM32Series.F0
2084,9,configurablePoly,crc,true
2087,2082,located_at,Timers.STM32L0_LpTimer,sysbus 0x40007C00
2087,1434,frequency,Timers.STM32L0_LpTimer,0x1000000
2087,2083,->,Timers.STM32L0_LpTimer,exti@29
2084,2085,located_at,crc,sysbus 0x40023000
1816,1551,located_at,syscfg,sysbus 0x40010000
1816,1830,size,syscfg,0x400
1100,2088,0,timer2,gpioPortA#00@2 | gpioPortA#05@5 | gpioPortA#15@5 | gpioPortE#09@0
1100,2089,1,timer2,gpioPortA#01@2 | gpioPortB#03@2 | gpioPortE#10@0
1100,2090,2,timer2,gpioPortA#02@2 | gpioPortB#10@2 | gpioPortE#11@0
1100,2091,3,timer2,gpioPortA#03@2 | gpioPortB#11@2 | gpioPortE#12@0
4,2092,->,0,gpioPortA#06@2 | gpioPortB#04@2 | gpioPortC#06@2 | gpioPortE#03@2
8,2093,->,1,gpioPortA#07@2 | gpioPortB#05@2 | gpioPortC#07@2 | gpioPortE#04@2
12,2094,->,2,gpioPortB#00@2 | gpioPortC#08@2 | gpioPortE#05@2
15,2095,->,3,gpioPortB#01@2 | gpioPortC#09@2 | gpioPortE#06@2
4,2096,->,0,gpioPortA#02@0 | gpioPortB#13@6 | gpioPortD#00@0 | gpioPortE#05@0
8,2097,->,1,gpioPortA#03@0 | gpioPortB#14@6 | gpioPortD#07@1 | gpioPortE#06@0
4,2098,->,0,gpioPortA#06@5 | gpioPortB#04@4 | gpioPortC#06@0 | gpioPortE#03@0
8,2099,->,1,gpioPortA#07@5 | gpioPortB#05@4 | gpioPortC#07@0 | gpioPortE#04@0
2100,2101,Tag,"<0x40026000, 0x400263FF>",AES
2102,2103,Tag,"<0x40015800, 0x40015BFF>",DBGMCU
2104,2105,Tag,"<0x40011C00, 0x40011FFF>",Firewall
2106,1990,Tag,"<0x40002C00, 0x40002FFF>",WWDG
1279,2013,located_at,Memory.MappedMemory,sysbus 0x0
1150,2107,located_at,uart1,sysbus 0xf0300020
1150,9,wideRegisters,uart1,true
1150,1208,->plic,uart1,9
1,24,located_at,cpu0,sysbus
1,2108,cpuType,cpu0,rv32gc_xandes
1,4,hartId,cpu0,0
1,2109,timeProvider,cpu0,empty
1,2110,privilegedArchitecture,cpu0,PrivilegedArchitecture.Priv1_11
1061,2111,located_at,plic,sysbus 0xe4000000
1061,2112,numberOfSources,plic,1023
1061,1208,numberOfContexts,plic,9
1061,9,prioritiesEnabled,plic,true
1061,2113,0->,plic,cpu0@11
487,1324,->,uart,cpu@0
2114,24,cluster,CPU.Cluster,sysbus
1,2115,cpuType,cpu0,cortex-a55
1,540,cpuId,cpu0,0x0
1,565,genericInterruptController,cpu0,gic
6,2115,cpuType,cpu1,cortex-a55
6,1074,cpuId,cpu1,0x100
6,565,genericInterruptController,cpu1,gic
2116,1076,cpuType,cpu_m33,cortex-m33
2116,543,genericInterruptController,cpu_m33,nvic
565,888,sysbus,gic,Bus.BusMultiRegistration
565,2117,address,gic,0x11900000
565,44,size,gic,0x10000
565,1174,region,gic,distributor
565,2118,cluster,gic,cluster
565,2119,sysbus,gic,IRQControllers.ArmGicRedistributorRegistration
565,1,attachedCPU,gic,cpu0
565,2118,visibleToCluster,gic,cluster
565,2120,address,gic,0x11940000
565,6,attachedCPU,gic,cpu1
565,2121,address,gic,0x11960000
888,2122,address,Bus.BusMultiRegistration,0x41900000
888,44,size,Bus.BusMultiRegistration,0x10000
888,1174,region,Bus.BusMultiRegistration,distributor
888,2116,cpu,Bus.BusMultiRegistration,cpu_m33
2119,1,attachedCPU,IRQControllers.ArmGicRedistributorRegistration,cpu0
2119,2116,visibleTo,IRQControllers.ArmGicRedistributorRegistration,cpu_m33
2119,2123,address,IRQControllers.ArmGicRedistributorRegistration,0x41940000
2119,6,attachedCPU,IRQControllers.ArmGicRedistributorRegistration,cpu1
2119,2124,address,IRQControllers.ArmGicRedistributorRegistration,0x41960000
888,2125,address,Bus.BusMultiRegistration,0x51900000
2119,2126,address,IRQControllers.ArmGicRedistributorRegistration,0x51940000
2119,2127,address,IRQControllers.ArmGicRedistributorRegistration,0x51960000
492,1,located_at,timer0,cpu0
492,123,frequency,timer0,24000000
492,2008,->,timer0,gic#0@26
492,2007,->,timer0,gic#0@27
492,2009,->,timer0,gic#0@28
492,2005,->,timer0,gic#0@29
492,2006,->,timer0,gic#0@30
1160,6,located_at,timer1,cpu1
1160,123,frequency,timer1,24000000
1160,2128,->,timer1,gic#0x100@26
1160,2129,->,timer1,gic#0x100@27
1160,2130,->,timer1,gic#0x100@28
1160,2131,->,timer1,gic#0x100@29
1160,2132,->,timer1,gic#0x100@30
543,2133,located_at,nvic,sysbus new Bus.BusPointRegistration
543,2116,cpu,nvic,cpu_m33
543,2134,->,nvic,cpu_m33@0
543,2135,IRQControllers.NVIC @ sysbus,nvic,new Bus.BusPointRegistration
2136,16,address,BusPointRegistration,0xE000E000
2136,2116,cpu,BusPointRegistration,cpu_m33
2136,2134,->,BusPointRegistration,cpu_m33@0
2137,2138,Memory.MappedMemory @,sram_mcpu,{...}
24,2139,new Bus.BusPointRegistration,sysbus,{ address: 0x000010000; cluster: cluster; }
24,2140,new Bus.BusPointRegistration,sysbus,{ address: 0x00010000; cpu: cpu_m33; }
24,2141,new Bus.BusPointRegistration,sysbus,{ address: 0x10010000; cpu: cpu_m33; }
24,2142,new Bus.BusPointRegistration,sysbus,{ address: 0x20010000; cpu: cpu_m33; }
24,2143,new Bus.BusPointRegistration,sysbus,{ address: 0x30010000; cpu: cpu_m33; }
1279,44,size,Memory.MappedMemory,0x10000
2144,2145,Memory.MappedMemory,sram_acpu,@
2144,2146,sysbus,sram_acpu,Bus.BusPointRegistration
2146,2147,address,Bus.BusPointRegistration,0x000020000
2146,2118,cluster,Bus.BusPointRegistration,cluster
2146,2148,address,Bus.BusPointRegistration,0x00020000
2146,2116,cpu,Bus.BusPointRegistration,cpu_m33
2146,1214,address,Bus.BusPointRegistration,0x10020000
2146,2149,address,Bus.BusPointRegistration,0x20020000
2146,2150,address,Bus.BusPointRegistration,0x30020000
2151,2145,Memory.MappedMemory,spi_multi_memory,@
2151,2146,sysbus,spi_multi_memory,Bus.BusPointRegistration
2146,2152,address,Bus.BusPointRegistration,0x020000000
2146,1028,address,Bus.BusPointRegistration,0x80000000
2146,1029,address,Bus.BusPointRegistration,0x90000000
2144,44,size,sram_acpu,0x10000
2151,33,size,spi_multi_memory,0x10000000
2153,2154,address,ddr_common,0x040000000
2153,2118,cluster,ddr_common,cluster
2153,33,size,ddr_common,0x10000000
2153,640,address,ddr_common,0x60000000
2153,2116,cpu,ddr_common,cpu_m33
2153,2155,address,ddr_common,0x70000000
2156,2157,size,ddr_high,0xF0000000
1335,843,numberOf32BitChannels,gpt,8
1335,2158,[0x00-0x09],gpt,gic@[218-227] | nvic@[218-227]
1335,2159,[0x0a-0x13],gpt,gic@[231-240] | nvic@[231-240]
1335,2160,[0x14-0x1d],gpt,gic@[244-253] | nvic@[244-253]
1335,2161,[0x1e-0x27],gpt,gic@[257-266] | nvic@[257-266]
1335,2162,[0x28-0x31],gpt,gic@[270-279] | nvic@[270-279]
1335,2163,[0x32-0x3b],gpt,gic@[283-292] | nvic@[283-292]
1335,2164,[0x3c-0x45],gpt,gic@[296-305] | nvic@[296-305]
1335,2165,[0x46-0x4f],gpt,gic@[309-318] | nvic@[309-318]
2166,2167,has property,gtm0,sysbus new Bus.BusPointRegistration { address: 0x012801000; cluster: cluster }
2166,2168,has property,gtm0,sysbus new Bus.BusPointRegistration { address: 0x42801000; cpu: cpu_m33 }
2166,2169,has property,gtm0,sysbus new Bus.BusPointRegistration { address: 0x52801000; cpu: cpu_m33 }
2166,2170,has frequency,gtm0,100_000_000
2166,2171,connects to,gtm0,gic@46 | nvic@46
2172,2173,has property,gtm1,sysbus new Bus.BusPointRegistration { address: 0x012801400; cluster: cluster }
2172,2174,has property,gtm1,sysbus new Bus.BusPointRegistration { address: 0x42801400; cpu: cpu_m33 }
2172,2175,has property,gtm1,sysbus new Bus.BusPointRegistration { address: 0x52801400; cpu: cpu_m33 }
2172,2170,has frequency,gtm1,100_000_000
2172,2176,connects to,gtm1,gic@47 | nvic@47
2177,2178,has,gtm2,Timers.RenesasRZG_GTM
2177,2146,sysbus,gtm2,Bus.BusPointRegistration
2179,2180,has address,gtm2.sysbus,0x012801800
2179,2118,has cluster,gtm2.sysbus,cluster
2179,2116,has cpu,gtm2.sysbus,cpu_m33
2179,2181,has address,gtm2.sysbus,0x42801800
2179,41,has cluster,gtm2.sysbus,cpu
2177,2170,has frequency,gtm2,100_000_000
2177,2182,has,gtm2,gic@48 | nvic@48
2183,2184,has,scif0,SCI.RenesasRZG_SCIFA
2183,2146,sysbus,scif0,Bus.BusPointRegistration
2185,2186,has address,scif0.sysbus,0x01004B800
2185,2118,has cluster,scif0.sysbus,cluster
2185,2116,has cpu,scif0.sysbus,cpu_m33
2185,2187,has address,scif0.sysbus,0x4004B800
2185,41,has cluster,scif0.sysbus,cpu
2183,2170,has frequency,scif0,100_000_000
2183,2188,has,scif0,gic@[380-384] | nvic@[380-384]
2184,2189,bus point,SCI.RenesasRZG_SCIFA,0x01004BC00
2184,2118,cluster,SCI.RenesasRZG_SCIFA,cluster
2184,2190,bus point,SCI.RenesasRZG_SCIFA,0x4004BC00
2184,2116,cpu,SCI.RenesasRZG_SCIFA,cpu_m33
2184,2191,bus point,SCI.RenesasRZG_SCIFA,0x5004BC00
572,2170,value,frequency,100_000_000
2192,2193,redirect,[0-4],gic@[385-389]
2192,2194,redirect,[0-4],nvic@[385-389]
2184,2195,bus point,SCI.RenesasRZG_SCIFA,0x01004C000
2184,2196,bus point,SCI.RenesasRZG_SCIFA,0x4004C000
2184,2197,bus point,SCI.RenesasRZG_SCIFA,0x5004C000
2192,2198,redirect,[0-4],gic@[390-394]
2192,2199,redirect,[0-4],nvic@[390-394]
2200,2184,has property,scif3,SCI.RenesasRZG_SCIFA
2200,2201,has property,scif3,sysbus new Bus.BusPointRegistration { address: 0x01004C400; cluster: cluster }
2200,2202,has property,scif3,sysbus new Bus.BusPointRegistration { address: 0x4004C400; cpu: cpu_m33 }
2200,2203,has property,scif3,sysbus new Bus.BusPointRegistration { address: 0x5004C400; cpu: cpu_m33 }
2200,2204,has property,scif3,frequency: 100_000_000
2200,2205,has mapping,scif3,[0-4] -> gic@[395-399] | nvic@[395-399]
2206,2184,has property,scif4,SCI.RenesasRZG_SCIFA
2206,2207,has property,scif4,sysbus new Bus.BusPointRegistration { address: 0x01004C800; cluster: cluster }
2206,2208,has property,scif4,sysbus new Bus.BusPointRegistration { address: 0x4004C800; cpu: cpu_m33 }
2206,2209,has property,scif4,sysbus new Bus.BusPointRegistration { address: 0x5004C800; cpu: cpu_m33 }
2206,2204,has property,scif4,frequency: 100_000_000
2206,2210,has mapping,scif4,[0-4] -> gic@[400-404] | nvic@[400-404]
2211,2212,has,wdt_m33,cpg_sysc 2
2211,2213,has,wdt_m33,sysbus new Bus.BusPointRegistration { address: 0x012800400; cluster: cluster }
2211,2214,has,wdt_m33,sysbus new Bus.BusPointRegistration { address: 0x42800400; cpu: cpu_m33 }
2211,2215,has,wdt_m33,sysbus new Bus.BusPointRegistration { address: 0x52800400; cpu: cpu_m33 }
2211,123,clockFrequency,wdt_m33,24000000
2211,2216,connects to,wdt_m33,gic@49
2211,2217,connects to,wdt_m33,nvic@49
2218,2219,has,wdt_a55_0,cpg_sysc 0
2218,2220,has,wdt_a55_0,sysbus new Bus.BusPointRegistration { address: 0x012800800; cluster: cluster }
2218,2221,has,wdt_a55_0,sysbus new Bus.BusPointRegistration { address: 0x42800800; cpu: cpu_m33 }
2218,2222,has,wdt_a55_0,sysbus new Bus.BusPointRegistration { address: 0x52800800; cpu: cpu_m33 }
2218,123,clockFrequency,wdt_a55_0,24000000
2218,2223,connects to,wdt_a55_0,gic@53
2218,2224,connects to,wdt_a55_0,nvic@53
2225,8,cpg_sysc,Timers.RenesasRZG_Watchdog,1
2225,123,clockFrequency,Timers.RenesasRZG_Watchdog,24000000
2225,2226,->,Timers.RenesasRZG_Watchdog,gic@51 | nvic@51
2227,2228,clockFrequency,mhu,undefined
2227,2229,->,mhu,gic@[56-79] | nvic@[56-79]
2227,2230,->,mhu,gic@80 | nvic@80
2227,2231,->,mhu,gic@81 | nvic@81
2227,2232,->,mhu,gic@82 | nvic@82
2227,2233,->,mhu,gic@83 | nvic@83
24,2146,new,sysbus,Bus.BusPointRegistration
24,2234,address,sysbus,0x1004ac00
24,2118,cluster,sysbus,cluster
24,2235,address,sysbus,0x4004ac00
24,2116,cpu,sysbus,cpu_m33
24,2236,address,sysbus,0x5004ac00
2237,2238,->,[0-2],gic@[413-415]
2237,2239,|,[0-2],nvic@[413-415]
1077,2145,SPI.RenesasRZG_SPI,spi1,@
24,2240,address,sysbus,0x1004b000
24,2241,address,sysbus,0x4004b000
24,2242,address,sysbus,0x5004b000
2237,2243,->,[0-2],gic@[416-418]
2237,2244,|,[0-2],nvic@[416-418]
1078,2245,sysbus,spi2,Bus.BusPointRegistration { address: 0x1004b400; cluster: cluster }
1078,2246,sysbus,spi2,Bus.BusPointRegistration { address: 0x4004b400; cpu: cpu_m33 }
1078,2247,sysbus,spi2,Bus.BusPointRegistration { address: 0x5004b400; cpu: cpu_m33 }
1232,2248,sysbus,gpio,Bus.BusPointRegistration { address: 0x11030000; cluster: cluster }
1232,2249,sysbus,gpio,Bus.BusPointRegistration { address: 0x41030000; cpu: cpu_m33 }
1232,2250,sysbus,gpio,Bus.BusPointRegistration { address: 0x51030000; cpu: cpu_m33 }
2237,2251,->,[0-2],gic@[419-421] | nvic@[419-421]
2252,2253,->,"[IRQ0, IRQ1, IRQ2, IRQ3, IRQ4, IRQ5, IRQ6, IRQ7]",ia55@[1-8] | im33@[1-8]
2254,2255,->,[0-122],ia55@[9-131] | im33@[9-131]
2256,2257,has,riic0,I2C.RenesasRZG_IIC@
2256,24,has,riic0,sysbus
2256,2146,has,riic0,Bus.BusPointRegistration
2256,39,has,riic0,address
2256,2258,has,riic0,0x010058000
2256,2118,has,riic0,cluster
2256,2259,has,riic0,0x40058000
2256,41,has,riic0,cpu
2256,2116,has,riic0,cpu_m33
2256,2260,has,riic0,0x50058000
961,2261,sends_signal_to,ReceiveIRQ,gic@348
961,2262,sends_signal_to,ReceiveIRQ,nvic@348
963,2263,sends_signal_to,TransmitIRQ,gic@349
963,2264,sends_signal_to,TransmitIRQ,nvic@349
965,2265,sends_signal_to,TransmitEndIRQ,gic@350
965,2266,sends_signal_to,TransmitEndIRQ,nvic@350
2267,2268,sends_signal_to,NackIRQ,gic@351
2267,2269,sends_signal_to,NackIRQ,nvic@351
2270,2271,sends_signal_to,StopIRQ,gic@352
2270,2272,sends_signal_to,StopIRQ,nvic@352
2273,2274,sends_signal_to,StartIRQ,gic@353
2273,2275,sends_signal_to,StartIRQ,nvic@353
2276,2277,has Bus.BusPointRegistration,riic1,Bus.BusPointRegistration { address: 0x010058400; cluster: cluster }
2276,2278,has Bus.BusPointRegistration,riic1,Bus.BusPointRegistration { address: 0x40058400; cpu: cpu_m33 }
2276,2279,has Bus.BusPointRegistration,riic1,Bus.BusPointRegistration { address: 0x50058400; cpu: cpu_m33 }
961,2280,is sent to,ReceiveIRQ,gic@356 | nvic@356
963,2281,is sent to,TransmitIRQ,gic@357 | nvic@357
965,2282,is sent to,TransmitEndIRQ,gic@358 | nvic@358
2267,2283,is sent to,NackIRQ,gic@359 | nvic@359
2270,2284,is sent to,StopIRQ,gic@360 | nvic@360
2273,2285,is sent to,StartIRQ,gic@361 | nvic@361
2286,2287,ReceiveIRQ,gic@364,nvic@364
2288,2289,TransmitIRQ,gic@365,nvic@365
2290,2291,TransmitEndIRQ,gic@366,nvic@366
2292,2293,NackIRQ,gic@367,nvic@367
2294,2295,StopIRQ,gic@368,nvic@368
2296,2297,StartIRQ,gic@369,nvic@369
2298,2299,has,I2C.RenesasRZG_IIC,sysbus new Bus.BusPointRegistration { address: 0x010058C00; cluster: cluster }
2298,2300,has,I2C.RenesasRZG_IIC,sysbus new Bus.BusPointRegistration { address: 0x40058C00; cpu: cpu_m33 }
2298,2301,has,I2C.RenesasRZG_IIC,sysbus new Bus.BusPointRegistration { address: 0x50058C00; cpu: cpu_m33 }
961,2302,connectsTo,ReceiveIRQ,gic@372
961,2303,connectsTo,ReceiveIRQ,nvic@372
963,2304,connectsTo,TransmitIRQ,gic@373
963,2305,connectsTo,TransmitIRQ,nvic@373
965,2306,connectsTo,TransmitEndIRQ,gic@374
965,2307,connectsTo,TransmitEndIRQ,nvic@374
2267,2308,connectsTo,NackIRQ,gic@375
2267,2309,connectsTo,NackIRQ,nvic@375
2270,2310,connectsTo,StopIRQ,gic@376
2270,2311,connectsTo,StopIRQ,nvic@376
2273,2312,connectsTo,StartIRQ,gic@377
2273,2313,connectsTo,StartIRQ,nvic@377
2314,2315,has,dmac_s,sysbus new Bus.BusPointRegistration { address: 0x011800000; cluster: cluster }
2314,2316,has,dmac_s,sysbus new Bus.BusPointRegistration { address: 0x41800000; cpu: cpu_m33 }
2314,2317,has,dmac_s,sysbus new Bus.BusPointRegistration { address: 0x51800000; cpu: cpu_m33 }
1948,2318,connectsTo,[0-15],gic@[108-123]
1948,2319,connectsTo,[0-15],nvic@[108-123]
2320,2321,connectsTo,ErrorIRQ,gic@124
2320,2322,connectsTo,ErrorIRQ,nvic@124
2323,2324,has,dmac_ns,DMA.RenesasRZG_DMAC
2323,2146,sysbus,dmac_ns,Bus.BusPointRegistration
2146,2325,address,Bus.BusPointRegistration,0x011820000
2146,2326,address,Bus.BusPointRegistration,0x41820000
2146,2327,address,Bus.BusPointRegistration,0x51820000
1948,2328,maps to,[0-15],gic@[125-140]
1948,2329,maps to,[0-15],nvic@[125-140]
2320,2330,maps to,ErrorIRQ,gic@141
2320,2331,maps to,ErrorIRQ,nvic@141
2332,2333,has,ia55,IRQControllers.RenesasRZG_IRQController
2332,2146,sysbus,ia55,Bus.BusPointRegistration
2146,2334,address,Bus.BusPointRegistration,0x110A0000
2146,2335,address,Bus.BusPointRegistration,0x410A0000
2146,2336,address,Bus.BusPointRegistration,0x510A0000
2252,2337,maps to,"[IRQ0, IRQ1, IRQ2, IRQ3, IRQ4, IRQ5, IRQ6, IRQ7]",gic@[1-8]
2338,2339,maps to,[0-31],gic@[444-475]
2340,2341,has sysbus,im33,Bus.BusPointRegistration { address: 0x110B0000; cluster: cluster }
2340,2342,has sysbus,im33,Bus.BusPointRegistration { address: 0x410B0000; cpu: cpu_m33 }
2340,2343,has sysbus,im33,Bus.BusPointRegistration { address: 0x510B0000; cpu: cpu_m33 }
851,2344,maps to,IRQ0,nvic@[1]
853,2345,maps to,IRQ1,nvic@[2]
855,2346,maps to,IRQ2,nvic@[3]
857,2347,maps to,IRQ3,nvic@[4]
859,2348,maps to,IRQ4,nvic@[5]
861,2349,maps to,IRQ5,nvic@[6]
863,2350,maps to,IRQ6,nvic@[7]
865,2351,maps to,IRQ7,nvic@[8]
4,2352,maps to,0,nvic@[444]
8,2353,maps to,1,nvic@[445]
12,2354,maps to,2,nvic@[446]
15,2355,maps to,3,nvic@[447]
128,2356,maps to,4,nvic@[448]
900,2357,maps to,5,nvic@[449]
1337,2358,maps to,6,nvic@[450]
1366,2359,maps to,7,nvic@[451]
843,2360,maps to,8,nvic@[452]
1208,2361,maps to,9,nvic@[453]
2362,2363,maps to,10,nvic@[454]
1204,2364,maps to,11,nvic@[455]
1933,2365,maps to,12,nvic@[456]
2366,2367,maps to,13,nvic@[457]
887,2368,maps to,14,nvic@[458]
1359,2369,maps to,15,nvic@[459]
5,2370,maps to,16,nvic@[460]
1085,2371,maps to,17,nvic@[461]
2372,2373,maps to,18,nvic@[462]
1916,2374,maps to,19,nvic@[463]
161,2375,maps to,20,nvic@[464]
2376,2377,maps to,21,nvic@[465]
2378,2379,maps to,22,nvic@[466]
2017,2380,maps to,23,nvic@[467]
1774,2381,maps to,24,nvic@[468]
1115,2382,maps to,25,nvic@[469]
1117,2383,maps to,26,nvic@[470]
1119,2384,maps to,27,nvic@[471]
2385,2386,maps to,28,nvic@[472]
2387,2388,maps to,29,nvic@[473]
2016,2389,maps to,30,nvic@[474]
1062,2390,maps to,31,nvic@[475]
2391,2392,has sysbus,syc,Bus.BusPointRegistration { address: 0x011000000; cluster: cluster }
2391,2393,has sysbus,syc,Bus.BusPointRegistration { address: 0x41000000; cpu: cpu_m33 }
2391,2394,has sysbus,syc,Bus.BusPointRegistration { address: 0x51000000; cpu: cpu_m33 }
2391,123,has frequency,syc,24000000
2395,2146,sysbus,cpg_sysc,Bus.BusPointRegistration
2395,2396,address,cpg_sysc,0x11010000
2395,2118,cluster,cpg_sysc,cluster
